9.892381429672241211e-01,1.076181046664714813e-02,5.037841077637494891e-08
9.994812607765197754e-01,5.186070920899510384e-04,7.936344559311692137e-08
9.989261031150817871e-01,1.073899562470614910e-03,1.218431222582694318e-08
9.139615893363952637e-01,8.603683859109878540e-02,1.649836121941916645e-06
9.332745671272277832e-01,6.672544777393341064e-02,4.711200762841372125e-09
9.927560687065124512e-01,7.243844680488109589e-03,1.359514669729833258e-07
9.982392787933349609e-01,1.664600917138159275e-03,9.610469714971259236e-05
9.786276221275329590e-01,2.136914804577827454e-02,3.289194182798382826e-06
1.161262020468711853e-01,5.928515791893005371e-01,2.910222709178924561e-01
9.986018538475036621e-01,1.398199470713734627e-03,1.078947065025204211e-08
9.872233867645263672e-02,9.012776017189025879e-01,1.518591119520351640e-07
9.942348599433898926e-01,5.687628407031297684e-03,7.749771611997857690e-05
9.294028282165527344e-01,7.059706002473831177e-02,7.835813420342674362e-08
9.998103976249694824e-01,1.602245465619489551e-04,2.940690137620549649e-05
9.990645051002502441e-01,9.308130829595029354e-04,4.702557816926855594e-06
9.989396929740905762e-01,1.060026348568499088e-03,2.537837531235709321e-07
9.994267225265502930e-01,5.719390464946627617e-04,1.340154767603962682e-06
3.830929100513458252e-01,6.169050335884094238e-01,2.077363433272694238e-06
9.957054257392883301e-01,2.859149593859910965e-03,1.435376005247235298e-03
3.333492875099182129e-01,6.666499376296997070e-01,7.710701765972771682e-07
9.996680021286010742e-01,3.317848895676434040e-04,1.994106639813253423e-07
9.374312162399291992e-01,6.159020215272903442e-02,9.786232840269804001e-04
9.976162910461425781e-01,2.383757382631301880e-03,1.232620050473087758e-08
8.867595791816711426e-01,1.130968853831291199e-01,1.435612939530983567e-04
9.642217755317687988e-01,3.507511690258979797e-02,7.031302084214985371e-04
9.679923057556152344e-01,3.195201233029365540e-02,5.558997509069740772e-05
9.865133166313171387e-01,1.348380651324987411e-02,2.800562242555315606e-06
9.763289690017700195e-01,2.366389520466327667e-02,7.075821486068889499e-06
9.993544220924377441e-01,5.580958677455782890e-04,8.746367529965937138e-05
9.857089519500732422e-01,1.382355205714702606e-02,4.674164229072630405e-04
9.885705113410949707e-01,1.136550307273864746e-02,6.395150558091700077e-05
9.992160797119140625e-01,7.838154560886323452e-04,1.485897485054010758e-07
9.111316800117492676e-01,8.886831253767013550e-02,1.169650420962398130e-08
9.975059628486633301e-01,2.102190628647804260e-03,3.918476868420839310e-04
9.985631108283996582e-01,1.436859485693275928e-03,9.019435198709402357e-10
9.641740322113037109e-01,3.582599759101867676e-02,8.515005589515567408e-09
9.969004392623901367e-01,3.099487628787755966e-03,1.591912734966172138e-07
9.975132942199707031e-01,2.486755605787038803e-03,4.971233980022304877e-10
9.969319105148315430e-01,3.067840589210391045e-03,1.896982979587846785e-07
9.363366365432739258e-01,6.364829838275909424e-02,1.502525356045225635e-05
9.850837588310241699e-01,1.488174777477979660e-02,3.452294913586229086e-05
8.579217791557312012e-01,1.420473754405975342e-01,3.085261778323911130e-05
9.078728556632995605e-01,9.204307198524475098e-02,8.406978304265066981e-05
9.995687603950500488e-01,4.309059295337647200e-04,3.897414444509195164e-07
9.088187813758850098e-01,9.114117920398712158e-02,4.006274321000091732e-05
9.962718486785888672e-01,3.728105453774333000e-03,1.444112190940316509e-10
9.926028847694396973e-01,7.397165056318044662e-03,1.571084790041865631e-10
9.988200068473815918e-01,1.179518294520676136e-03,5.177387834010005463e-07
9.893556237220764160e-01,1.064417045563459396e-02,2.716993776630260982e-07
9.996494054794311523e-01,3.506090142764151096e-04,1.601643262461038830e-10
9.988412261009216309e-01,1.158625702373683453e-03,7.243333755013736663e-08
9.850310087203979492e-01,1.371747534722089767e-02,1.251528854481875896e-03
9.840027689933776855e-01,1.589689403772354126e-02,1.003264915198087692e-04
9.993944168090820312e-01,6.049171206541359425e-04,7.414355422952212393e-07
9.511197805404663086e-01,4.887542128562927246e-02,4.830031684832647443e-06
9.891837835311889648e-01,1.081625465303659439e-02,1.362748847100192506e-08
9.964068531990051270e-01,3.593113971874117851e-03,5.009647807696637756e-08
9.992194175720214844e-01,7.777109276503324509e-04,2.892668817366939038e-06
9.981338381767272949e-01,1.866172766312956810e-03,7.947234537120095865e-11
9.825634360313415527e-01,1.741964183747768402e-02,1.681469439063221216e-05
9.994264841079711914e-01,5.735442391596734524e-04,1.550725237109418231e-08
9.265501499176025391e-01,7.344828546047210693e-02,1.555779249429178890e-06
9.981100559234619141e-01,1.889765961095690727e-03,1.507637819031515392e-07
9.907901287078857422e-01,8.774368092417716980e-03,4.355216806288808584e-04
7.857344150543212891e-01,2.142647802829742432e-01,8.135293683153577149e-07
9.980117082595825195e-01,1.802272396162152290e-03,1.859094336396083236e-04
2.175320833921432495e-01,7.819935083389282227e-01,4.743606550619006157e-04
9.915418028831481934e-01,8.304907940328121185e-03,1.532557798782363534e-04
5.650376081466674805e-01,4.339216053485870361e-01,1.040747854858636856e-03
5.353334546089172363e-01,4.645261764526367188e-01,1.403253845637664199e-04
9.633477926254272461e-01,3.664974868297576904e-02,2.582183242338942364e-06
2.858285307884216309e-01,7.134957909584045410e-01,6.756488583050668240e-04
9.936793446540832520e-01,6.316800136119127274e-03,3.911318344762548804e-06
8.557180762290954590e-01,1.442671567201614380e-01,1.469923336117062718e-05
9.951234459877014160e-01,4.876274615526199341e-03,2.142453752185247140e-07
9.918527007102966309e-01,8.142826147377490997e-03,4.460594027477782220e-06
9.381417036056518555e-01,6.185827404260635376e-02,1.416028627687637709e-08
9.971482157707214355e-01,2.820570021867752075e-03,3.123746500932611525e-05
9.974805712699890137e-01,2.510905731469392776e-03,8.566525139031000435e-06
9.978825449943542480e-01,2.086798893287777901e-03,3.068069781875237823e-05
9.994631409645080566e-01,5.369042046368122101e-04,1.639533286912353560e-09
9.282209277153015137e-01,7.177907973527908325e-02,2.528116382904954662e-09
9.916097521781921387e-01,8.377653546631336212e-03,1.266034814761951566e-05
9.760193228721618652e-01,2.398003078997135162e-02,6.372731036208278965e-07
7.048815954476594925e-03,9.929078817367553711e-01,4.333661127020604908e-05
9.786804914474487305e-01,2.131701260805130005e-02,2.545579945945064537e-06
9.916577935218811035e-01,8.342134766280651093e-03,4.493025951290974263e-09
9.478397369384765625e-01,5.215495452284812927e-02,5.303121270117117092e-06
9.818648099899291992e-01,1.708851940929889679e-02,1.046599354594945908e-03
9.979000091552734375e-01,1.983018126338720322e-03,1.169140232377685606e-04
5.577590465545654297e-01,4.391758441925048828e-01,3.065044293180108070e-03
9.892878532409667969e-01,1.041494123637676239e-02,2.972127404063940048e-04
8.988182544708251953e-01,1.008811220526695251e-01,3.006920451298356056e-04
9.838069677352905273e-01,1.618923991918563843e-02,3.909543465852038935e-06
9.730169773101806641e-01,2.618790790438652039e-02,7.951569859869778156e-04
9.936171770095825195e-01,6.380446720868349075e-03,2.378424596827244386e-06
9.968582391738891602e-01,3.141702152788639069e-03,2.562025080976582103e-08
9.990690350532531738e-01,9.310015593655407429e-04,3.215881250184793316e-08
9.922307133674621582e-01,7.769353687763214111e-03,3.271665161008741052e-10
9.115737676620483398e-01,8.829935640096664429e-02,1.269349013455212116e-04
9.954816102981567383e-01,4.508825019001960754e-03,9.577136552252341062e-06
9.935099482536315918e-01,6.473569665104150772e-03,1.651597813179250807e-05
9.956654906272888184e-01,4.333298653364181519e-03,1.132023953687166795e-06
9.503996968269348145e-01,4.960034415125846863e-02,2.730086734459291620e-08
9.666093587875366211e-01,3.336559981107711792e-02,2.495598710083868355e-05
9.730539917945861816e-01,2.474569529294967651e-02,2.200363669544458389e-03
9.891102910041809082e-01,1.088233012706041336e-02,7.352009106398327276e-06
9.947803020477294922e-01,5.219585727900266647e-03,1.224229038143676007e-07
5.634984970092773438e-01,4.364337027072906494e-01,6.787164602428674698e-05
9.990376234054565430e-01,9.622863144613802433e-04,1.036216943361978338e-07
9.997165799140930176e-01,2.834390325006097555e-04,3.091852052161669917e-10
8.811681270599365234e-01,9.495177865028381348e-02,2.388008311390876770e-02
9.893256425857543945e-01,1.067434810101985931e-02,6.259569251820806812e-11
9.951549768447875977e-01,4.798552021384239197e-03,4.655078009818680584e-05
9.880798459053039551e-01,1.127508655190467834e-02,6.450682412832975388e-04
9.979602098464965820e-01,2.039106795564293861e-03,7.452111958627938293e-07
9.972980618476867676e-01,2.698692027479410172e-03,3.163879682688275352e-06
9.849911332130432129e-01,1.500866748392581940e-02,2.254543005619780160e-07
9.973055124282836914e-01,2.694105496630072594e-03,4.140953819842252415e-07
9.970203042030334473e-01,2.976695774123072624e-03,2.944796506199054420e-06
9.991076588630676270e-01,8.863948169164359570e-04,5.913633685850072652e-06
9.609895944595336914e-01,3.901002183556556702e-02,3.240777743940270739e-07
9.559667110443115234e-01,4.099218547344207764e-02,3.041100921109318733e-03
9.049319624900817871e-01,9.479339420795440674e-02,2.746999962255358696e-04
9.586663842201232910e-01,4.126563668251037598e-02,6.796314846724271774e-05
8.292604684829711914e-01,1.704899966716766357e-01,2.495090884622186422e-04
9.733052849769592285e-01,2.643342688679695129e-02,2.612967218738049269e-04
9.935907125473022461e-01,6.409346126019954681e-03,7.918783850868749141e-09
9.869186282157897949e-01,1.308136899024248123e-02,3.961599492896539232e-09
9.484246373176574707e-01,2.896849066019058228e-02,2.260687202215194702e-02
9.572372436523437500e-01,4.264822229743003845e-02,1.145162532338872552e-04
9.962444305419921875e-01,3.755606710910797119e-03,2.097435292114369076e-08
9.661571383476257324e-01,3.378272429108619690e-02,6.011868754285387695e-05
9.967055916786193848e-01,3.294427413493394852e-03,1.251479253561171845e-09
9.943138360977172852e-01,5.685547366738319397e-03,5.360314503377594519e-07
9.928396940231323242e-01,7.133602164685726166e-03,2.667692206159699708e-05
9.745934009552001953e-01,2.540556713938713074e-02,1.070576217898633331e-06
9.967676401138305664e-01,3.231736132875084877e-03,5.766185608990781475e-07
4.123560488224029541e-01,5.853036642074584961e-01,2.340379636734724045e-03
9.612767100334167480e-01,3.861687704920768738e-02,1.064805692294612527e-04
9.995563626289367676e-01,4.436236049514263868e-04,4.035953349301735216e-09
2.102061659097671509e-01,7.897387146949768066e-01,5.502942440216429532e-05
9.867334961891174316e-01,1.198403351008892059e-02,1.282551675103604794e-03
9.991330504417419434e-01,8.495987276546657085e-04,1.734926809149328619e-05
9.993927478790283203e-01,6.026309565640985966e-04,4.593563971866387874e-06
9.831356406211853027e-01,1.671014726161956787e-02,1.542457321193069220e-04
8.459652066230773926e-01,1.540310382843017578e-01,3.733487801582668908e-06
9.611901044845581055e-01,3.817765414714813232e-02,6.322819972410798073e-04
9.981133937835693359e-01,1.886541722342371941e-03,1.339933390909209265e-07
9.992052912712097168e-01,7.923518423922359943e-04,2.337411160624469630e-06
9.939343333244323730e-01,6.062653381377458572e-03,2.946674385384540074e-06
9.820531010627746582e-01,1.793711446225643158e-02,9.811781637836247683e-06
9.997473359107971191e-01,2.526543394196778536e-04,1.178929487366531248e-08
9.957290291786193848e-01,4.244674928486347198e-03,2.629200753290206194e-05
9.897360801696777344e-01,1.023185066878795624e-02,3.214633397874422371e-05
9.980562925338745117e-01,1.939189969561994076e-03,4.506395725911715999e-06
5.946863293647766113e-01,4.053059518337249756e-01,7.717636435700114816e-06
9.898647665977478027e-01,1.013471558690071106e-02,4.326992950609565014e-07
9.167076349258422852e-01,7.876762002706527710e-02,4.524695221334695816e-03
9.981477260589599609e-01,1.852288725785911083e-03,2.771290086300837174e-09
9.957441687583923340e-01,4.255857784301042557e-03,2.372926388716223300e-08
9.987336993217468262e-01,1.265702070668339729e-03,5.978117201266286429e-07
9.335691332817077637e-01,6.637905538082122803e-02,5.172411692910827696e-05
9.042196273803710938e-01,5.669043213129043579e-02,3.908996284008026123e-02
9.973464012145996094e-01,2.652652096003293991e-03,9.115552188632136676e-07
9.603185057640075684e-01,3.965121880173683167e-02,3.022974851774051785e-05
9.874485135078430176e-01,1.253338158130645752e-02,1.813684866647236049e-05
8.079148530960083008e-01,1.920814216136932373e-01,3.725136593857314438e-06
9.958267807960510254e-01,4.098181612789630890e-03,7.506170368287712336e-05
9.640859365463256836e-01,3.587524592876434326e-02,3.884745092364028096e-05
9.965307116508483887e-01,3.469297196716070175e-03,9.559059321873064619e-09
9.999268054962158203e-01,7.316701521631330252e-05,2.995211370593331424e-11
9.989441037178039551e-01,1.055917120538651943e-03,3.602453613194001036e-10
9.725939035415649414e-01,2.740353345870971680e-02,2.505472593838931061e-06
9.627420306205749512e-01,3.725798428058624268e-02,1.126108895022071010e-08
9.709379673004150391e-01,2.906199544668197632e-02,3.238988099951711774e-08
9.951020479202270508e-01,4.897976759821176529e-03,2.667543519407900021e-09
9.740203619003295898e-01,2.583190053701400757e-02,1.477912883274257183e-04
9.403947591781616211e-01,5.946822464466094971e-02,1.369505043840035796e-04
1.438993960618972778e-01,8.560128211975097656e-01,8.779595373198390007e-05
7.190246582031250000e-01,2.809027135372161865e-01,7.268899207701906562e-05
8.731736540794372559e-01,1.268263608217239380e-01,8.806896323321211639e-10
9.996836185455322266e-01,3.164139925502240658e-04,2.307653446109725337e-08
9.974637031555175781e-01,2.536284737288951874e-03,5.150236859208234819e-08
9.961932897567749023e-01,3.806436434388160706e-03,2.353102956931252265e-07
9.949389696121215820e-01,5.055047105997800827e-03,5.935814897384261712e-06
9.851004481315612793e-01,1.489950250834226608e-02,1.415424719652946806e-07
9.991539716720581055e-01,8.459746022708714008e-04,5.593435048467654269e-09
9.833503961563110352e-01,1.654722914099693298e-02,1.025118690449744463e-04
9.986882805824279785e-01,1.311432570219039917e-03,2.363919264780633966e-07
7.344439625740051270e-01,2.655145227909088135e-01,4.153254121774807572e-05
9.764884710311889648e-01,1.356111653149127960e-02,9.950426407158374786e-03
9.944702386856079102e-01,5.529372487217187881e-03,2.986108711411361583e-07
8.746312856674194336e-01,1.253648549318313599e-01,3.816011485469061881e-06
9.890267252922058105e-01,1.097326073795557022e-02,1.116604320117176030e-08
9.882671236991882324e-01,1.172647438943386078e-02,6.338019829854601994e-06
9.962154030799865723e-01,3.655052743852138519e-03,1.295551919611170888e-04
8.654103875160217285e-01,1.326964646577835083e-01,1.893218373879790306e-03
9.909775257110595703e-01,9.022440761327743530e-03,4.146638588053974672e-09
9.994112253189086914e-01,5.888234009034931660e-04,2.093708761918833261e-09
9.819816946983337402e-01,1.773387938737869263e-02,2.844331611413508654e-04
9.997573494911193848e-01,2.426523860776796937e-04,6.119131590320847636e-11
9.927016496658325195e-01,7.298350799828767776e-03,3.291182082421073574e-08
8.329985141754150391e-01,1.658516377210617065e-01,1.149899093434214592e-03
9.777644872665405273e-01,2.223558165132999420e-02,1.162280316435726490e-08
8.652042746543884277e-01,1.347872167825698853e-01,8.406147571804467589e-06
9.907857179641723633e-01,9.211361408233642578e-03,2.915495770139386877e-06
9.989515542984008789e-01,1.048392732627689838e-03,2.827072087541182555e-08
3.991144150495529175e-02,9.599637985229492188e-01,1.247751788469031453e-04
6.897504925727844238e-01,3.054618537425994873e-01,4.787718877196311951e-03
9.216635823249816895e-01,7.833620905876159668e-02,2.588039933471009135e-07
9.999301433563232422e-01,6.986330845393240452e-05,5.938963454354961868e-08
9.557690620422363281e-01,3.950996696949005127e-02,4.720942582935094833e-03
9.673124551773071289e-01,3.264351189136505127e-02,4.407569213071838021e-05
6.908984184265136719e-01,3.087274134159088135e-01,3.741726104635745287e-04
9.911626577377319336e-01,8.794526569545269012e-03,4.275256651453673840e-05
9.880181550979614258e-01,1.198181975632905960e-02,9.464685923887827812e-09
9.947958588600158691e-01,5.180329084396362305e-03,2.378555473114829510e-05
9.990587830543518066e-01,9.411944774910807610e-04,1.237084479299710438e-08
9.735159873962402344e-01,2.634594589471817017e-02,1.381133624818176031e-04
9.849957823753356934e-01,1.500402949750423431e-02,1.947075389807650936e-07
9.897324442863464355e-01,1.024320255964994431e-02,2.425646925985347480e-05
9.986799359321594238e-01,1.320059644058346748e-03,1.976471430964465981e-08
9.833874702453613281e-01,1.613172888755798340e-02,4.807339282706379890e-04
9.986807703971862793e-01,1.319238916039466858e-03,1.017432182948141417e-08
9.865960478782653809e-01,1.340279262512922287e-02,1.177787567030463833e-06
9.963666200637817383e-01,3.633096814155578613e-03,1.816933661302755354e-07
8.804634809494018555e-01,1.195363327860832214e-01,2.298467052241903730e-07
9.899423122406005859e-01,1.003523170948028564e-02,2.240813046228140593e-05
9.994664788246154785e-01,5.335267633199691772e-04,2.236108720410356909e-08
9.993377327919006348e-01,6.622529472224414349e-04,3.265047610057081329e-08
9.660857915878295898e-01,3.380258008837699890e-02,1.115616978495381773e-04
9.898558855056762695e-01,1.014403812587261200e-02,9.389250266167437076e-08
9.878552556037902832e-01,1.214409526437520981e-02,7.122103511392197106e-07
9.582295417785644531e-01,4.175656661391258240e-02,1.385826362820807844e-05
9.898335933685302734e-01,1.016589906066656113e-02,4.152328472173394402e-07
9.977237582206726074e-01,2.276164013892412186e-03,1.754716123514299397e-07
9.923431277275085449e-01,7.650854997336864471e-03,5.986317773931659758e-06
9.546161293983459473e-01,4.536000639200210571e-02,2.390482950431760401e-05
9.944515824317932129e-01,5.548303015530109406e-03,1.541012863981450209e-07
